Object ID,Track name,Description,Difficulty,Completion time,Has alerts,URL to thumbnail,URL to webpage,Date loaded to GIS,Shape__Length
705758,Peters Pool Walk,"Enjoy the reflective views of the glacier valley and mountains on this short, easy walk to a small kettle lake - it's a great option with children.",Easiest,25 min return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/d8d357a7d7b541b89957c9e2ca124aab.jpg,https://www.doc.govt.nz/link/3bb93123679349b883ea529cfefb31bc.aspx,7/29/2025 8:33:58 AM,533.731046226831
705759,Bridle Track,"This track, also known as the Denniston bridle path, completed in 1884, makes a pleasant if steep bush walk.",Advanced,5 hr 30 min return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/59f45692c7d94599ab41a22b2af7f5f5.aspx,https://www.doc.govt.nz/link/3e021cca4f934002a1b7b0e0e79f4318.aspx,7/29/2025 8:33:58 AM,4579.94361336445
705760,Mount Pureora via Toitoi Track,Walk to the summit of Mount Pureora from The Timber Trail. This track is part of Te Araroa Trail.,Advanced,5 hr return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/4cb1e82c5a2f4126ad12c3d700e00efe.aspx,https://www.doc.govt.nz/link/63c025d21db04791afeadf2981172b41.aspx,7/29/2025 8:33:58 AM,1821.67939948994
705761,Waipapa Loop Track,This short loop walk in the Waipapa ecological area takes you through tall podocarp with spectacular bird life.,Advanced,30 min return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/733ac15fbcaa4957b878ac82547f0f15.jpg,https://www.doc.govt.nz/link/770ee29127d04514b32a5dc7ae880ce1.aspx,7/29/2025 8:33:58 AM,2130.10021789199
705762,Mt Titiraupenga Track,Mount Titiraupenga Track climbs to a stunning lookout point just below the summit rock.,Advanced,4 hr return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/8fbab81bfae246909cf2ce8d687dc2a6.jpg,https://www.doc.govt.nz/link/b107bc7401bc438995a3415d273a7188.aspx,7/29/2025 8:33:58 AM,3369.5891786345
705763,Waihāhā Hut Track,Walk to Waihāhā Hut for a short overnight trip.,Intermediate,3 hr one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/61394398f99e4c5f974b3da4a66a430d.aspx,https://www.doc.govt.nz/link/19c444548ae84d99a79467dd2e83faff.aspx,7/29/2025 8:33:58 AM,9255.44464646577
705764,Hauhungaroa Track,Traverse the Hauhungaroa Range.,Advanced,3 days,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/917bf34cdf2d415481bc1de57e904fbc.aspx,https://www.doc.govt.nz/link/d8ff7249b9bb4076b02d32a5475fd57c.aspx,7/29/2025 8:33:59 AM,38590.4013275348
705765,Ketemaringi Route,Climb to the Ketemaringi Trig.,Expert,5 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/images/no-photo/no-photo-220x140.jpg,https://www.doc.govt.nz/link/786dbaf903ab45c387da1c692c82d8f6.aspx,7/29/2025 8:33:59 AM,10673.9755913734
705766,Lake Rotoiti (West Bay) walks,Explore West Bay on Lake Rotoiti on these short walks.,Easy,1 hr | 1 hr 30 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/37ededbfa27a459995e4183eb8a0dbb3.aspx,https://www.doc.govt.nz/link/628cc4ccdd8042be95cbd36b914a7d86.aspx,7/29/2025 8:33:59 AM,5912.04141474791
705767,Kea Point Track,Walk to a viewing deck with stunning views of the surrounding area.,Easy,2 hr return from village or 1 hr return from campg,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/156e40e250da47fb9ec82d6ad367aac5.aspx,https://www.doc.govt.nz/link/b9a9ecad65264716aad888b3a934a67f.aspx,7/29/2025 8:33:59 AM,4185.330433802
705768,Ballroom Overhang Track,"Experience some of the park's finest limestone features, including a large limestone outcrop.","Advanced, Expert",4 hr return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/64af95268d2d4a78bb144cd656c79d9d.aspx,https://www.doc.govt.nz/link/88d6791d65de41d386c61ae4f4b69baf.aspx,7/29/2025 8:33:59 AM,1046.56518888846
705769,Inland Pack Track,Experience some of the finest features of Paparoa National Park.,Advanced,2-3 days,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/47259e8a34cc4246941dc5365e036983.aspx,https://www.doc.govt.nz/link/836ef9adaeb945a687b9663a267d5fdb.aspx,7/29/2025 8:33:59 AM,21368.5092667931
705770,Red Tarns Track,Walk to tarns with red pond weed and enjoy panoramic views of the surrounding area.,Easy,,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/278ad3e136c146a4a49bee283c0f8982.aspx,https://www.doc.govt.nz/link/09a56a56c605445d855f7d9259ca7884.aspx,7/29/2025 8:34:00 AM,1712.3572926464
705771,Tama Lakes Track,"A great day hike with views of Lower Tama Lake, Taranaki Falls, Mt Ruapehu and Mt Ngauruhoe.",Intermediate,5-6 hr (to Lower Tama Lake),Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/6abbd22c4410407096e541f1447983f9.aspx,https://www.doc.govt.nz/link/05df5d1638204937879e9f89a8c0ca02.aspx,7/29/2025 8:34:00 AM,5697.51731880274
705772,Whakapapanui Walk,Follow Whakapapanui Stream and enjoy the shelter of the forest.,Easy,2 hr return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/d534c16210cd4b6da4e1b830ec551c45.aspx,https://www.doc.govt.nz/link/3fbe3e6a63604a5d9c51f1c3736b58c5.aspx,7/29/2025 8:34:00 AM,2877.91093499049
705773,Hunter Valley tracks,"The Hunter River Valley is part of the Hāwea Conservation Park and nestled between the Young and Huxley ranges. Its open grasslands, braided river system and deep canyon gorges offer remote seekers a beautiful but challenging backcountry experience.",Advanced,,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/b4dbd14c878243369b4f76a20db4db85.aspx,https://www.doc.govt.nz/link/d9450a04afaf4fd8a20886888b816c15.aspx,7/29/2025 8:34:00 AM,12474.042306813
705774,Carroll Hut Track,Climb steeply up 760 m to Carroll Hut for good views (on fine days) down the Taramakau River to the West Coast.,Advanced,6 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/f0c47f2beaa7424c87847561c3084ae5.aspx,https://www.doc.govt.nz/link/c2a8a31db22e432e8b36e0f9128bb4ec.aspx,7/29/2025 8:34:00 AM,2487.93542937532
705775,Glencoe Walk,This walk provides views of Aoraki/Mount Cook and the surrounding native alpine bush.,Easiest,30 min return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/0cb9adc7f0e44995951c01ece4f96594.aspx,https://www.doc.govt.nz/link/f107483dc2b246bb8355ec7726357798.aspx,7/29/2025 8:34:00 AM,7458.27883831389
705776,Mangawhero Falls Walk,Enjoy excellent views of a beautiful waterfall close to the road.,Easiest,5-10 min return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/aa3aa244fff14fec81c58ceeadfbbb67.aspx,https://www.doc.govt.nz/link/eaf439e8a68846fc890b2c1e29277744.aspx,7/29/2025 8:34:01 AM,67.4450328538005
705777,Truman Track,Walk through unspoiled subtropical forest to a spectacular coastline.,Easiest,30 min return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/429ef2fa634647bba46895bdd61e7fd9.aspx,https://www.doc.govt.nz/link/2042f491c0de49e6a2519b50c33a7603.aspx,7/29/2025 8:34:01 AM,641.577796951184
705778,Ball Hut Track,Walk to Ball Hut with superb views of the Tasman Glacier and surrounding peaks.,Advanced,3-4 hr one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/ad99ee52abd444d990bdc203628cad3d.aspx,https://www.doc.govt.nz/link/3a99949b3fd9492e997090b59b345ba6.aspx,7/29/2025 8:34:01 AM,8651.64712869424
705779,Tawhai Falls Track,This is an easy short walk to the popular Tawhai Falls a short drive from Whakapapa Village.,Easiest,20 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/eaa9031ffe8a4d97887ad800ec4fb43d.aspx,https://www.doc.govt.nz/link/376395b17b7b4ba5bc5e52ba0ea08167.aspx,7/29/2025 8:34:01 AM,300.743418998842
705780,Bealey Spur Track,Experience stunning views in fine weather from a more gradual track than most alpine tracks around Arthur's Pass village.,Easy,2 hr 30 min one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/88f14a175f8a4956bd9f8e2370f5b57f.aspx,https://www.doc.govt.nz/link/41c0f59de99641128f8c5702a070dd03.aspx,7/29/2025 8:34:01 AM,5505.89349667766
705781,Mangawhero Forest Walk,Explore the forest on this loop track close to Ohakune.,Easiest,1 hr 5 min loop,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/0193b3ed925d404c8b39a0a5cad61bde.aspx,https://www.doc.govt.nz/link/94e620ea519a4d2586a9f2e6b5a1b2f2.aspx,7/29/2025 8:34:01 AM,2917.81982180118
705782,Lake Rotoiti (Kerr Bay) walks,Explore Kerr Bay on Lake Rotoiti on these short walks and experience the outcomes of the Rotoiti Nature Recovery Project.,"Easiest, Easy",Various up to 1 hr 30 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/ec1633201ab84bcfbb964d38a7127a13.aspx,https://www.doc.govt.nz/link/900b723c01a745c6b4700a765877e8ae.aspx,7/29/2025 8:34:01 AM,8464.41988044258
705783,Taranaki Falls Walk,Walk to Taranaki Falls (20 m) and enjoy excellent mountain views and a range of land forms on a loop track. This track is part of Te Araroa Trail.,Easy,2 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/3b644051c2a24c968046e354f4cea046.aspx,https://www.doc.govt.nz/link/cf8245d13f6d48679a0c1cb702f66e77.aspx,7/29/2025 8:34:02 AM,5875.68642154082
705784,Sealy Tarns Track,"Climb the 'stairway to heaven' to Sealy Tarns, and enjoy spectacular views and alpine flowers.",Easy,3 - 4 hr return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/672c1bd967504d928447f5291f5ef6fd.jpg,https://www.doc.govt.nz/link/d152632c13e347ea94cfef0a575c3bac.aspx,7/29/2025 8:34:02 AM,1586.57548942281
705785,Pororari River Track,The Pororari River Track is the pedestrian entry/exit for the Paparoa Great Walk. It follows a spectacular limestone gorge.,Easy,1 hr 30 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/2e1ea8336b0f4d7e8ecdd6eb82c30e5b.aspx,https://www.doc.govt.nz/link/6deb4441f5af467997fb71540df46e64.aspx,7/29/2025 8:34:02 AM,3308.6391927739
705786,Mount Aicken Track,"This steep, rugged track leads to the bushline on Mount Aicken. It is suitable for experienced trampers only.",Advanced,2-4 hr return to the bushline,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/f53ca5bd6fcd438f84e390679b1fc0f8.aspx,https://www.doc.govt.nz/link/54ce266709f24cd3a3ad37d0d81bb5c9.aspx,7/29/2025 8:34:02 AM,1246.77196278059
705787,Cons Track,"This steep, rugged track leads to the bushline on Mt Cassidy. It is suitable for experienced trampers only.",Advanced,2-4 hr return to the bushline,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/e278b5c9b22940ec9b66edad7dfacc5e.aspx,https://www.doc.govt.nz/link/46211bb633404a6da838b08780ccb9eb.aspx,7/29/2025 8:34:02 AM,941.185750329453
705788,Ōparara Valley Track,Extend the Moria Gate Loop short walk and experience ancient native forest on a longer walk.,"Easiest, Easy",5 hr one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/79902aa9c933441dbd89141b40d73976.aspx,https://www.doc.govt.nz/link/50a708d0f40546c9b2c7b55ccd2bb0d9.aspx,7/29/2025 8:34:02 AM,11343.9689103759
705789,Holly Hut Track,Walk to Holly Hut for a day or overnight tramp.,Advanced,3-4 hr one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/14d07fd7d0fa4dd6b200958516f94af4.aspx,https://www.doc.govt.nz/link/9b08b597333a4a3ebc6aa2d5483019cd.aspx,7/29/2025 8:34:02 AM,6630.40564681908
705790,Big Rimu Walk,"Walk to a spectacular rimu tree, 36 m high and 2 m in diameter, near Karamea.",Easy,40 min return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/d89dceb522554e8f869cfb51d44aa23a.aspx,https://www.doc.govt.nz/link/1fa6cfc53048486c9fea1db49d3dbf99.aspx,7/29/2025 8:34:03 AM,697.560043000051
705791,Lake Hanlon Track,"Walk to this scenic gem from the main road, south of Karamea.",Easy,30 min return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/702f003b12104788b2e14b8ff055e25d.aspx,https://www.doc.govt.nz/link/fe99a27b0ddc4e9d8a2e7310a24cb28f.aspx,7/29/2025 8:34:03 AM,693.367007642816
705792,Kōhaihai area short walks,Enjoy beautiful nīkau forest on these easy walks from Kōhaihai Campsite.,Easy,Various to 2 hr return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/4c2b766c4ae84964998232553b2d34c8.aspx,https://www.doc.govt.nz/link/3cc01b197bfd46e99c4c30723a6a9bac.aspx,7/29/2025 8:34:03 AM,4375.9664793126
705793,Ōparara Basin: Box Canyon and Crazy Paving Caves,Explore Box Canyon Cave in the Ōparara Basin – kids will love it. Crazy Paving Cave is closed.,Easiest,10 min return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/20d78d2a3acc4f5293b219059a543034.aspx,https://www.doc.govt.nz/link/61af09f6fecb4752ab445343b68e3e41.aspx,7/29/2025 8:34:03 AM,148.50230541169
705794,Adams Flat Track,Walk to a replica goldminer's hut and the site of the Adams Creek Workings.,"Easy, Advanced",4 hr return | 5 hr 20 min return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/05f16af072a14f88a4b440f0ef3c74ad.aspx,https://www.doc.govt.nz/link/665158e73ca744d1908b40e51b11ab4c.aspx,7/29/2025 8:34:03 AM,6360.33030684179
705795,Te Waikoropupū Springs Walk,"View New Zealand's largest freshwater springs and the largest cold water springs in the southern hemisphere, with some of the clearest water ever measured.",Easy,45 min loop,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/56e237cd390d44b6898d611e1f9cee00.aspx,https://www.doc.govt.nz/link/a54d6ed431bc4292b0ff0e99a21a8ff9.aspx,7/29/2025 8:34:03 AM,1032.23614821798
705796,Johnson Creek Track,Walk to and through a big slip formed in the 1929 Murchison earthquake.,Easy,2 hr return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/3acb02c370734693b8173ee20d0502af.aspx,https://www.doc.govt.nz/link/fffd5574868e489ba2a7642f37dad005.aspx,7/29/2025 8:34:04 AM,2127.00398926787
705797,Skyline Walk,"Walk up to a viewpoint over Murchison township, and the Matakitaki, Buller and Matiri rivers.",Easy,1 hr 30 min return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/30391efbc3da4cc0beab5cc31c3023ae.aspx,https://www.doc.govt.nz/link/9b8cf5117981414e87751abdad00b545.aspx,7/29/2025 8:34:04 AM,698.321488046568
705798,The Old Ghost Road,"This old gold miners' road is being revived as a tramping and mountain biking track. It traverses native forests, tussock tops, river flats and valleys with stunning views of the magnificent Mōkihinui Gorge and surrounds.",Advanced,4 - 5 days,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/b04c9912e5ff434fad9719e838962f34.jpg,https://www.doc.govt.nz/link/800078095e7c48e4b5d7ad132aa1a32d.aspx,7/29/2025 8:34:04 AM,75321.7535235932
705799,Pelorus Track,The Pelorus Track offers walkers 3-4 days of hard tramping through forest along the river. This track is part of Te Araroa Trail.,Advanced,3-4 days,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/b4f6fb7abaf643a18e1b31427942d5c1.aspx,https://www.doc.govt.nz/link/b6b5b3f448464ff093497c5c0597c2d2.aspx,7/29/2025 8:34:04 AM,35964.5183740513
705800,Goldsborough short walks,Explore the area around Goldsborough Campsite on these short walks. Kids will love the option with tunnels.,"Easiest, Easy",20 min | 90 min loop,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/b66958cc75214612a5bdd1d933c3305e.jpg,https://www.doc.govt.nz/link/0a9fd0633023401e87bcddaa420349d0.aspx,7/29/2025 8:34:04 AM,3061.63561788939
705801,Lake Ōkataina walking tracks,Walk one of the numerous short walks at Lake Ōkataina Scenic Reserve or link them together for a longer walk.,Easy,Various times under 1 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/1c44fa452d894b24b9dd5c9b145ae8ad.aspx,https://www.doc.govt.nz/link/3ad54674b1dd4e83881d748404d7f3c6.aspx,7/29/2025 8:34:04 AM,7477.23702730783
705802,Mount Te Kinga Track/Ara O Te Kinga,"Climb to a lookout for spectacular views, or continue to the summit of Mount Te Kinga.","Advanced, Expert",3 hr return | 8 hr return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/29e1b8ff580f477ab7a8cb9635d3e712.aspx,https://www.doc.govt.nz/link/477bdcc9e1b64e019cc5a25d6df33c2c.aspx,7/29/2025 8:34:04 AM,5323.2100947389
705803,Mount French Track,Climb to the top of Mount French for spectacular views of Lake Brunner and the Southern Alps.,Advanced,8 hr return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/c075d9fa5455455785a6bde75241fb9b.aspx,https://www.doc.govt.nz/link/b482585d5d59456c94720f3d6447ee06.aspx,7/29/2025 8:34:05 AM,3021.18124528024
705804,Mount Herbert Walkway/Te Ahu Pātiki,Take a day tramp and enjoy spectacular views of Banks Peninsula and the Canterbury Plains from the Mount Herbert/Te Ahu Pātiki summit.,Advanced,6 – 8 hr return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/7a33e4c6ada24ed088dceb1ddadf77cd.aspx,https://www.doc.govt.nz/link/3bb6516795d24f959e7a308d64df4571.aspx,7/29/2025 8:34:05 AM,6489.48718981634
705805,Whirinaki Track,Walk through beech forest to lowland podocarp forests on this premier Whirinaki track.,Intermediate,2 days,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/d4f8cc619ba540af8eec0572a18a4fd0.aspx,https://www.doc.govt.nz/link/4386eb07c13b433d8db059abae4216b8.aspx,7/29/2025 8:34:05 AM,28847.0589622084
705806,Slapjack Saddle Track,"Journey through the Carrick Range, past the spectacular Long Gully bluffs. There are brilliant views from the tops and golden colours in the lower reaches during autumn.",Easy,6 hr one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/e70912ec0c0d476e800005820b1bf180.aspx,https://www.doc.govt.nz/link/0417058bdb664d0fb4afbb49750a6047.aspx,7/29/2025 8:34:05 AM,18386.6989726754
705807,Carrick Range access tracks,"Rising above Bannockburn and rich in goldmining history, the Carrick Range is one of the most accessible mountain ranges in Central Otago. These tracks take you to three conservation areas and two historic reserves.",Intermediate,Various up to 5 hr one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/c033c329ceb4455bbfa13cc14cecd6cb.aspx,https://www.doc.govt.nz/link/e0f53b510fb741598493aaee5d13ed7a.aspx,7/29/2025 8:34:05 AM,15587.251353015
705808,Lake Gault Track,"A gradual climb on a historical tramping track through ancient podocarp forest provides panoramic views of Aoraki /Mount Cook. On a good day, you can see the mountain landscape reflected in Lake Gault.",Easy,3 hr return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/55a260f314ed44e292f6e5bf37df3d7f.aspx,https://www.doc.govt.nz/link/1fd63c7ef5b8408aabad110a2929a60d.aspx,7/29/2025 8:34:05 AM,2935.23058085035
705809,Awa Nohoaka Conservation Area access tracks,"Short tussock and pasture grasslands contrast with grey shrublands, dry shrublands and kanuka shrublands make up this unique conservation area.",Advanced,Various from 3 - 8 hr one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/images/no-photo/no-photo-220x140.jpg,https://www.doc.govt.nz/link/dde603b4e7aa4cd4aa87ed4790560f78.aspx,7/29/2025 8:34:06 AM,14204.9960158116
705810,Rocky's to Waiotahi Track,Rocky’s walk takes you through an old mining area just north of Thames.,Advanced,1.5 hr to the junction,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/cc24f59c660e4e73b618c71f3ebea495.aspx,https://www.doc.govt.nz/link/7db749bfcc22488b862ba66c89790472.aspx,7/29/2025 8:34:06 AM,3293.56483589184
705811,Southern Access Corridor,"This route, bordering New Zealand Defence Force land, heads from the Desert Road through to the Otamateanui Stream and Rangitikei River confluence.",Expert,10 - 12 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/49be6c03483142ecb44f2508e4141427.jpg,https://www.doc.govt.nz/link/25c9bb9ca32c4fad96767c7d0f9805fe.aspx,7/29/2025 8:34:06 AM,21061.2414611285
705812,Kaitarakihi Summit Track,This track takes you to one of the distinctive peaks of the Coromandel ranges.,Advanced,6 hr return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/0e0183f39a2e47889295d7b176f56400.aspx,https://www.doc.govt.nz/link/61b750dc042b44fe9ac650350cb508d8.aspx,7/29/2025 8:34:06 AM,3549.25489151433
705813,Major Hornbrook Track,Enjoy sweeping views back down into Lyttelton Harbour and across to Banks Peninsula and a good day you can see Canterbury Plains to the Kaikoura ranges to the north.,Easiest,1 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/32d8d455f58448bd90034e2687c5e114.aspx,https://www.doc.govt.nz/link/5452c5bf723f4c0e8ccc4b6cdee26cb9.aspx,7/29/2025 8:34:06 AM,1210.26867716551
705814,Arawata Bridle Track,The Arawata Bridle Track follows part of the original bridle trail that connected Queenstown and Glenorchy.,Easy,45 min one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/2bbcde704dd24345b53b72c5a6b2e49c.aspx,https://www.doc.govt.nz/link/e91d0feffcbf4a1c9f420d4ecbdfddfb.aspx,7/29/2025 8:34:06 AM,1450.52976230261
705815,Saddle Hill Summit Track,"This family-friendly walk has stunning views of Akaroa Harbour, Kaitorete, and the peaks of Banks Peninsula to the South Alps.",Easy,90 mins,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/f52479fc6fbe46f0aef649dfdc8f49b4.aspx,https://www.doc.govt.nz/link/32620091d31843b98f83880e38c1d022.aspx,7/29/2025 8:34:07 AM,1548.23275936539
705816,Wilderness Lookout Walk,"This walk leads to a viewing platform over ancient bog pine forest, with marvellous views of Fiordland National Park and surrounding land.",Easiest,5 min to Lookout,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/3b02034ec739436e924e0ae059fd270d.jpg,https://www.doc.govt.nz/link/b9023e9d03c743d4808abe809098f397.aspx,7/29/2025 8:34:07 AM,202.510378474482
705817,Awaroa/Godley Head Loop Track,This dramatic headland sits on top of sheer 120 metre-high cliffs. It offers spectacular views and the chance to explore the historic Godley Head coastal defence battery and Scott's Cabin.,Easy,3 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/bc40c2e57133457cac7513d7f6ec9d97.aspx,https://www.doc.govt.nz/link/ae14dfd9c94f48a49ed6423bc5d026c3.aspx,7/29/2025 8:34:07 AM,7910.27492749475
705818,Surat Bay Beach Walk,This short walk runs parallel to Surat Bay Beach and goes through sand dunes. It's the only access to Surat Beach during high tide.,Easiest,20 min return via same track,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/8438ec16dec24aa8a0a92b977933e20a.aspx,https://www.doc.govt.nz/link/72d38d7cdb664cd4ad92b2706b0b1787.aspx,7/29/2025 8:34:07 AM,476.285192455234
705819,Paparoa Track,"The Paparoa Track crosses the Paparoa Range. It takes you through alpine tops, limestone karst landscapes, thriving rainforests and provides breath-taking views.",Intermediate,3 days one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/ac46719fbdfd477c9c1931272c6eba1d.aspx,https://www.doc.govt.nz/link/c53005d1c8424e24bade48f61c977f31.aspx,7/29/2025 8:34:07 AM,51244.5107955993
705820,Rock Peak Track,Get great views from this track at the southern end of the Pisa range. ,Easy,1 hr 30 min one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/07b1dec0d6cd4f87afe653208da85d6b.jpg,https://www.doc.govt.nz/link/34a868bf9e1a40a4871acbc026b5ab6c.aspx,7/29/2025 8:34:07 AM,3868.42938221019
705821,Paparoa Track: Pororari Hut Track,Walk to Pororari Hut for 360 degree views and experience a shorter (overnight) version of the Paparoa Track Great Walk.,Intermediate,4-5 hr one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/9eaa61290df24dc09816cf5c0e20de9d.aspx,https://www.doc.govt.nz/link/85086d4dd19847a18b9a5d27b6e2ff75.aspx,7/29/2025 8:34:08 AM,15217.4854564882
705822,Lake Matiri Hut Track,Walk to Lake Matiri Hut on the shores of Lake Matiri.,Intermediate,1 hr 30 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/d8102e1ff4804122a60134adf275779d.aspx,https://www.doc.govt.nz/link/00b900a957594b40bac6f8fe4612b0a0.aspx,7/29/2025 8:34:08 AM,7617.80352919101
705823,Waipapa Point Coastal walk,"This short easy access track on the Southern Scenic Route takes you to a lighthouse, and has beautiful vistas of the coastline with sea birds and marine mammals.",Easiest,30 m return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/7cbdb8ae6a304b02ab67aa36fdd84a8b.aspx,https://www.doc.govt.nz/link/14473c5eea9a4a6ab05ad96f9a13e44a.aspx,7/29/2025 8:34:08 AM,444.572454043881
705824,Matatā Lagoon Track,This track is a short walk around Matatā Wildlife refuge. There’s a lot of birdlife here and great views to the islands of Moutohorā Island and Whakaari/White Island and down the East Coast.,Easiest,30 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/0d93220e0d694eae877045818a765729.aspx,https://www.doc.govt.nz/link/0bd6f84eb3394a28b89cce833a2fdb41.aspx,7/29/2025 8:34:08 AM,1044.0529588195
705825,Mount Pleasant Track,"Enjoy panoramic views along the tops of the Mount Pleasant bluffs on this great summer walk, which includes historic gun emplacements.",Easiest,35 minutes,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/4b564a28aaf942e183e48c495ed7f59a.aspx,https://www.doc.govt.nz/link/f52270e8e7854cbbada7e2d573de5173.aspx,7/29/2025 8:34:08 AM,1767.58096997966
705826,Tauwhare Pā short walk,"This short walk provides panoramic views of Ohiwa Harbour, right down to the East coast. Hikurangi maunga can be seen with snow on at times. It also showcases Moutohorā and Whakaari offshore islands slightly west.",Easiest,30 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/034d17058add48698041e09f29669774.aspx,https://www.doc.govt.nz/link/51bbf7df036a44beaa22c4229473a004.aspx,7/29/2025 8:34:09 AM,486.593526403514
705827,Tarnbrae Track A2O,"Traverse glacial terraces through Freehold Creek beech forest. Part of the Alps 2 Ocean (A2O) Cycle Trail, the high point on this track and offers fabulous views of Lake Ohau and the surrounding country.",Advanced,5 hr one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/7497a2587a45412799173ec526c5b9c5.aspx,https://www.doc.govt.nz/link/2cc3e6cbc16448c192b87f74ed99b2b6.aspx,7/29/2025 8:34:09 AM,21541.7991301621
