Object ID,Track name,Description,Difficulty,Completion time,Has alerts,URL to thumbnail,URL to webpage,Date loaded to GIS,x,y
703168,Willberg Walk,The Willberg Walk in Harihari climbs gently through rimu forest.,Easiest,30 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/d9ede262544f49348e81f989b21df387.jpg,https://www.doc.govt.nz/link/080e7896f1ec45fcba6b8d9a14015865.aspx,08/05/2025 08:34:11,170.562286978263,-43.1523652087306
703169,Wills Valley Track,"This track is for experienced trampers and starts at the Gates of Haast Bridge. Like most of the smaller valleys in this area, the Wills’ lower reaches are gorged, and then open out to flats further up.",Advanced,5 - 6 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/dcf03562f79e4d60a075f5bda071dabb.jpg,https://www.doc.govt.nz/link/b92576d7357e4716bea61ad11ec3cfce.aspx,08/05/2025 08:34:11,169.410841000666,-44.0371999999154
703170,Windy Canyon and Palmer's Track to Mt Hobson (Hirakimata),"Windy Canyon is a popular walk on Great Barrier Island, offering spectacular views. You can then continue on Palmers Track to the summit of Mt Hobson (Hirakimata).",Easy,15 min | 3 hr return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/95c0a921ce624c22b6bd608822c022e7.jpg,https://www.doc.govt.nz/link/8ff0f181792041a1a1fd3e2f6b512f88.aspx,08/05/2025 08:34:11,175.424056049465,-36.1757607982036
703171,Woods Creek Track ,This fascinating forest track passes by tailraces and dams and through tunnels built by gold miners in the 19th century.,Easy,45 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/5710fbd7aab64b3181f66661f48677dd.jpg,https://www.doc.govt.nz/link/13dfc66f6d19401d9694fd5c7af8e37f.aspx,08/05/2025 08:34:11,171.34872168934,-42.5532161919597
703172,Youngman Stream Track,Follows Ashley River to Youngman Stream Hut.,Advanced,4-5 hr one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/ef4d19f7a9c741979fbe68e07d302f7a.aspx,https://www.doc.govt.nz/link/6b2869706513406dad321dd59efec0a4.aspx,08/05/2025 08:34:11,172.172384532987,-43.0745168507476
703173,Billygoat Circuit,This track offers views of the surrounding countryside and evidence of the logging era. ,Easy,4–5 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/d180f5eb1a2947a08ed4be8719dd8fe1.aspx,https://www.doc.govt.nz/link/83d92bf97e0f429faacb07bad80c0f0f.aspx,08/05/2025 08:34:11,175.686806845056,-37.061794342951
703174,Hakarimata Summit Track,"Climb to the summit of Hakarimata (374 m) and enjoy good views for the summit tower out towards the coast, across the Waikato Basin and down to Ruapehu. This track is part of Te Araroa Trail.",Easy,3 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/ecf81e5f0dd141ae96d563212c1cf923.aspx,https://www.doc.govt.nz/link/85e134d925da44beb9934294a59863cc.aspx,08/05/2025 08:34:12,175.132859079519,-37.6636519930671
703175,Kaiaraara Track to Mt Hobson (Hirakimata),"Walk to the remains of the old kauri dam, and up to the summit of Mt Hobson (Hirakimata) for a 360-degree panorama.",Easy,3 - 3 hr 30 min one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/7551e912f22b482fafc7f943fb6d6432.jpg,https://www.doc.govt.nz/link/c1e4a104525b4d52989b30bb6afef0e2.aspx,08/05/2025 08:34:12,175.381017476819,-36.1811985075023
703176,Kauaeranga Kauri Trail (Pinnacles Walk),"This popular walk leads to Pinnacles Hut, and on to the summit of the Pinnacles with spectacular views of the Coromandel Peninsula. It can be completed as a day or overnight walk.",Intermediate,3 hr one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/0171b0c23f724040ade85067a28e617e.aspx,https://www.doc.govt.nz/link/373d14aec24a485fa98f849707d14e8d.aspx,08/05/2025 08:34:12,175.700989222087,-37.0472048267383
703177,Northern Tangihua Track,The Northern Track links up with other tracks in the Tangihua Forest. ,Advanced,2 - 3 hr one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/da27ce79a86d4bf7bd7db6345b24bde7.jpg,https://www.doc.govt.nz/link/862c80f3a65f4ea695a20a0f82a1c67d.aspx,08/05/2025 08:34:12,174.115441447442,-35.8707630022212
703178,Okiwi Bay Seaward Valley Track,Walk or mountain bike through varied vegetation and enjoy ocean views.,Advanced,6 hr | 2hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/ee4dad95e9314562a5f0059e63e95c21.jpg,https://www.doc.govt.nz/link/8efabd28e64248b984440089a3b21939.aspx,08/05/2025 08:34:12,173.834762285146,-42.2173094852583
703179,Okiwi Bay Lookout Walk,Enjoy views of the Kaikoura coastline.,Easy,10 min one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/938ebb7c0d644833803b342936e92a43.aspx,https://www.doc.govt.nz/link/dcaa270dff534010846bf84cf7fdf7e4.aspx,08/05/2025 08:34:12,173.860402945416,-42.2154460187894
703180,Sanctuary Track,The Sanctuary Track is an easy loop track that goes through remnant podocarp forest. You can also walk it at night as the Whirinaki Night Life Walk.,Easy,1 hr 30 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/06fb806fd9a54f1fb699fd0cbd6f55b7.jpg,https://www.doc.govt.nz/link/be72bb6ede134f6694588ae3a2d5231c.aspx,08/05/2025 08:34:13,176.726169516214,-38.6694222916306
703181,Te Haua Uru Track,The Te Haua Uru Track is located in the Tangihua Forest and links with the Horokaka Track and Tangihua Main Ridge Track to form a loop that will take experienced trampers 9 hours to complete.  ,Advanced,3 hr 45 min to junction one way from car park,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/d908b080b049439eb3fc7852a4ae7fe5.jpg,https://www.doc.govt.nz/link/38a28b338bb549feb74a8af184c85c1e.aspx,08/05/2025 08:34:13,174.124806176808,-35.8824398422945
703182,Waterworks Walk,"Pass through attractive native bush, alongside a stream, to an old dam - it's an easy and popular walk.",Easiest,1 hr return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/db876f97b7294a04acfc7cf01ffe53bf.aspx,https://www.doc.govt.nz/link/1864ccfcc3704b8b93de2f2d5e512ee0.aspx,08/05/2025 08:34:13,175.1321593581,-37.6640597732476
703183,Devils Punchbowl Walking Track,Walk through lush beech forest to a stunning 131 m waterfall where you can feel the full force and sound of the fresh mountain waterfall.,Easy,1 hr return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/57f8c341d0d94ae88cc041e2799d9e71.aspx,https://www.doc.govt.nz/link/2452d706229547a9ad10b87260381c79.aspx,08/05/2025 08:34:13,171.563620576307,-42.9338627968173
703184,Hooker Valley Track,"Enjoy awe-inspiring landscapes and stunning views of Mueller Glacier and Kakīroa/Mount Sefton.  This track currently ends at Kakīroa/Mount Sefton View Lookout, while a new bridge is being built.",Easy,1 hr return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/e6957b2e4cce461a8979465d7f0c5e5d.aspx,https://www.doc.govt.nz/link/4505565849a3456080a586c2e67a7d41.aspx,08/05/2025 08:34:13,170.100401127206,-43.7059107620681
703185,Kura Tāwhiti Access Track,Wander through majestic limestone rock formations of special significance to Ngāi Tahu. It's one of our best short walks.,Easy,20 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/cb21d9e21cbb43c4b26bb0e27b34f717.aspx,https://www.doc.govt.nz/link/3a6757f49db24858a8fd32a2c7dc5ad4.aspx,08/05/2025 08:34:13,171.716353490567,-43.2301480725562
703186,Tirohanga Dunes Trail,"On this easy, beautiful trail, you’ll enjoy panoramic views of the Pacific Ocean, Whakaari/White Island, Moutohora/Whale Island and towards East Cape.",Easy,4 hr return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/fa94106705a4491c926dc662c44cbba1.jpg,https://www.doc.govt.nz/link/5e24165eac8e48578628370a885a863c.aspx,08/05/2025 08:34:14,177.353665614098,-37.9871586710136
703187,Gabriels Gully interpretation walk,"Explore Gabriels Gully and the stories of goldfield occupants with a series of interpretation panels as your guide, and picnic at Greys Dam. ",Easy,1 hr 30 min loop,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/97656ad923fc4102ad669e9e3bfacb0a.jpg,https://www.doc.govt.nz/link/df58fcecbd8f43dea216770a32f3f845.aspx,08/05/2025 08:34:14,169.679905187339,-45.8782927991547
703188,Munro’s Gully Track,Explore the beech forest and water races right next to the site of New Zealand’s first goldrush and discover historic dams that powered the shifting of entire hills.,Advanced,2 hr 30 min return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/462167d6643540dba67f56f368fe82f1.jpg,https://www.doc.govt.nz/link/0174463f700942c78974aa91b8af1f16.aspx,08/05/2025 08:34:14,169.675619862927,-45.8683482925784
703189,Cape Kidnappers/Te Kauwae-a-Māui Route,This route is along a beach and is subject to landslides and rockfall. It can only be attempted at low tide.,Expert,5 hr return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/e88e3ef5f5304fefbfad81d3ced55b2e.aspx,https://www.doc.govt.nz/link/07e4911d8bbe4b63bfc910886dd6c3fb.aspx,08/05/2025 08:34:14,177.055922428859,-39.6439429420396
703190,Long Gully Loop Track,Weave your way through dramatic rock bluffs to the Long Gully Bluffs Conservation Area to get fantastic views of Lake Dunstan and the St Bathans Range - it's a steep but rewarding climb.,Advanced,3-4 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/8eb7ab9b6a9e424d857d9b37bfb39388.aspx,https://www.doc.govt.nz/link/7fdb7c575636467b8e22f08e2b66f779.aspx,08/05/2025 08:34:14,169.130868999638,-45.0836590014028
703191,Rimu Walk,This short loop walk from Kakaho Campsite takes in the fantastic views and the tall trees of the Pureora Forest.,Easy,1 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/fa55950837b2401cb2ba23189dd0049c.aspx,https://www.doc.govt.nz/link/09ef9eff0f754a0584d5e17d48349939.aspx,08/05/2025 08:34:14,175.716872000566,-38.5634229993703
703192,Waihora Lagoon Walk,"This short walk leads to a viewing platform over a lagoon, where tall trees are reflected in the water.",Easy,15 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/0815fcf3c6ee458d919ebea0c43e6bfb.aspx,https://www.doc.govt.nz/link/8f24af46f11d493f9a5531d494f852ff.aspx,08/05/2025 08:34:14,175.66252976944,-38.6487958340628
703193,Akaroa Head Scenic Reserve walk,"Easily accessed from Akaroa with a 4WD, this short walk includes the relics of a rich history, dramatic views and stunning wildlife.",Easy,40 min return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/2732f1a81fcd4098a83cdff2ce1dd5ef.aspx,https://www.doc.govt.nz/link/72609b7d8eaa4861a5e50af37b4441af.aspx,08/05/2025 08:34:15,172.979810630186,-43.8875388531893
703194,Ellangowan Scenic Reserve Track,This track gives you panoramic views of Banks Peninsula. It also has a variety of beech forest and interesting herb plants along the way.,Intermediate,40 min return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/8d0c9bf5bb0a47b7bd4f066d42ba7a27.aspx,https://www.doc.govt.nz/link/bd43ef25e05846f6aa08c4b47b923d45.aspx,08/05/2025 08:34:15,173.034210524652,-43.7984313912458
703195,Hay Scenic Reserve walk,This walk through stunning lowland podocarp forest is suitable for young children and family groups.,Easiest,30 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/65e1945a062f4944be043fa36a75bf2c.aspx,https://www.doc.govt.nz/link/7224a6164a2c4ee8b82b370b8e4064af.aspx,08/05/2025 08:34:15,172.89780749989,-43.703526026973
703196,Kaituna Valley Scenic Reserve walk,"This easy forest walk is ideal for families with young children. Starting and finishing at the picnic area, it winds through the trees of the reserve and surrounding grassy areas.",Easy,10 minutes  return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/9e2833847b6c4919898214871380b989.aspx,https://www.doc.govt.nz/link/394b4c00c65c42b38582a5ed8e0a3c06.aspx,08/05/2025 08:34:15,172.686775539007,-43.7437528459467
703197,Ōtepatotu Scenic Reserve walk,This loop track reaches the summit of Lavericks Peak with a 'goblin forest' on the way – trees hung with weeping moss.,Easy,1 hr 30 mins,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/eba39ed8a49d476982b2b992f184503f.aspx,https://www.doc.govt.nz/link/272aac226e784f28a8ef90bc270efc34.aspx,08/05/2025 08:34:15,173.015275597041,-43.7504185001312
703198,Tutakakahikura Scenic Reserve Track,You need a 4WD vehicle to get to the start of the track to Tutakakahikura Scenic Reserve. This is a narrow stand of remnant red beech/tawairaunui forest.,Advanced,1 hr return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/7f03fe34affd4d7b9999d33e813bc156.jpg,https://www.doc.govt.nz/link/bd1429c8cd664e66beb70c59e306965b.aspx,08/05/2025 08:34:15,172.983778327749,-43.848997423737
703199,Aorangi Crossing,Cross the Aorangi Range from Putangirua Pinnacles to Cape Palliser.,Advanced,2-3 days,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/8db841669da34d2cb0022a0d74981118.aspx,https://www.doc.govt.nz/link/21ba0f4e55b94e8091dbe4041ecd99b8.aspx,08/05/2025 08:34:15,175.29350899987,-41.5307123009002
703200,Peters Pool Walk,"Enjoy the reflective views of the glacier valley and mountains on this short, easy walk to a small kettle lake - it's a great option with children.",Easiest,25 min return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/d8d357a7d7b541b89957c9e2ca124aab.jpg,https://www.doc.govt.nz/link/3bb93123679349b883ea529cfefb31bc.aspx,08/05/2025 08:34:16,170.170892148522,-43.4211948883407
703201,Bridle Track,"This track, also known as the Denniston bridle path, completed in 1884, makes a pleasant if steep bush walk.",Advanced,5 hr 30 min return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/59f45692c7d94599ab41a22b2af7f5f5.aspx,https://www.doc.govt.nz/link/3e021cca4f934002a1b7b0e0e79f4318.aspx,08/05/2025 08:34:16,171.775050564162,-41.7275465847346
703202,Mount Pureora via Toitoi Track,Walk to the summit of Mount Pureora from The Timber Trail. This track is part of Te Araroa Trail.,Advanced,5 hr return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/4cb1e82c5a2f4126ad12c3d700e00efe.aspx,https://www.doc.govt.nz/link/63c025d21db04791afeadf2981172b41.aspx,08/05/2025 08:34:16,175.618370221716,-38.5492064262063
703203,Waipapa Loop Track,This short loop walk in the Waipapa ecological area takes you through tall podocarp with spectacular bird life.,Advanced,30 min return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/733ac15fbcaa4957b878ac82547f0f15.jpg,https://www.doc.govt.nz/link/770ee29127d04514b32a5dc7ae880ce1.aspx,08/05/2025 08:34:16,175.573255079718,-38.4731192888365
703204,Mt Titiraupenga Track,Mount Titiraupenga Track climbs to a stunning lookout point just below the summit rock.,Advanced,4 hr return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/8fbab81bfae246909cf2ce8d687dc2a6.jpg,https://www.doc.govt.nz/link/b107bc7401bc438995a3415d273a7188.aspx,08/05/2025 08:34:16,175.682438221871,-38.5181503237938
703205,Waihāhā Hut Track,Walk to Waihāhā Hut for a short overnight trip.,Intermediate,3 hr one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/61394398f99e4c5f974b3da4a66a430d.aspx,https://www.doc.govt.nz/link/19c444548ae84d99a79467dd2e83faff.aspx,08/05/2025 08:34:16,175.637657864622,-38.6972884866069
703206,Hauhungaroa Track,Traverse the Hauhungaroa Range.,Advanced,3 days,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/917bf34cdf2d415481bc1de57e904fbc.aspx,https://www.doc.govt.nz/link/d8ff7249b9bb4076b02d32a5475fd57c.aspx,08/05/2025 08:34:16,175.620366457266,-38.6056054772359
703207,Ketemaringi Route,Climb to the Ketemaringi Trig.,Expert,5 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/images/no-photo/no-photo-220x140.jpg,https://www.doc.govt.nz/link/786dbaf903ab45c387da1c692c82d8f6.aspx,08/05/2025 08:34:17,175.526109574203,-38.6579135238868
703208,Lake Rotoiti (West Bay) walks,Explore West Bay on Lake Rotoiti on these short walks.,Easy,1 hr | 1 hr 30 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/37ededbfa27a459995e4183eb8a0dbb3.aspx,https://www.doc.govt.nz/link/628cc4ccdd8042be95cbd36b914a7d86.aspx,08/05/2025 08:34:17,172.825035410596,-41.7980185603575
703209,Kea Point Track,Walk to a viewing deck with stunning views of the surrounding area.,Easy,2 hr return from village or 1 hr return from campg,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/156e40e250da47fb9ec82d6ad367aac5.aspx,https://www.doc.govt.nz/link/b9a9ecad65264716aad888b3a934a67f.aspx,08/05/2025 08:34:17,170.093918000094,-43.7199480000718
703210,Ballroom Overhang Track,"Experience some of the park's finest limestone features, including a large limestone outcrop.","Advanced, Expert",4 hr return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/64af95268d2d4a78bb144cd656c79d9d.aspx,https://www.doc.govt.nz/link/88d6791d65de41d386c61ae4f4b69baf.aspx,08/05/2025 08:34:17,171.436720542352,-42.0432346910221
703211,Inland Pack Track,Experience some of the finest features of Paparoa National Park.,Advanced,2-3 days,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/47259e8a34cc4246941dc5365e036983.aspx,https://www.doc.govt.nz/link/836ef9adaeb945a687b9663a267d5fdb.aspx,08/05/2025 08:34:17,171.395322215851,-42.1056723504365
703212,Red Tarns Track,Walk to tarns with red pond weed and enjoy panoramic views of the surrounding area.,Easy,,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/278ad3e136c146a4a49bee283c0f8982.aspx,https://www.doc.govt.nz/link/09a56a56c605445d855f7d9259ca7884.aspx,08/05/2025 08:34:17,170.098031275811,-43.7433096152249
703213,Tama Lakes Track,"A great day hike with views of Lower Tama Lake, Taranaki Falls, Mt Ruapehu and Mt Ngauruhoe.",Intermediate,5-6 hr (to Lower Tama Lake),Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/6abbd22c4410407096e541f1447983f9.aspx,https://www.doc.govt.nz/link/05df5d1638204937879e9f89a8c0ca02.aspx,08/05/2025 08:34:17,175.586284221529,-39.1964270685048
703214,Whakapapanui Walk,Follow Whakapapanui Stream and enjoy the shelter of the forest.,Easy,2 hr return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/d534c16210cd4b6da4e1b830ec551c45.aspx,https://www.doc.govt.nz/link/3fbe3e6a63604a5d9c51f1c3736b58c5.aspx,08/05/2025 08:34:18,175.531355425559,-39.1919824701162
703215,Hunter Valley tracks,"The Hunter River Valley is part of the Hāwea Conservation Park and nestled between the Young and Huxley ranges. Its open grasslands, braided river system and deep canyon gorges offer remote seekers a beautiful but challenging backcountry experience.",Advanced,,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/b4dbd14c878243369b4f76a20db4db85.aspx,https://www.doc.govt.nz/link/d9450a04afaf4fd8a20886888b816c15.aspx,08/05/2025 08:34:18,169.59927899951,-44.077170999552
703216,Carroll Hut Track,Climb steeply up 760 m to Carroll Hut for good views (on fine days) down the Taramakau River to the West Coast.,Advanced,6 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/f0c47f2beaa7424c87847561c3084ae5.aspx,https://www.doc.govt.nz/link/c2a8a31db22e432e8b36e0f9128bb4ec.aspx,08/05/2025 08:34:18,171.560471000495,-42.7963710009697
703217,Glencoe Walk,This walk provides views of Aoraki/Mount Cook and the surrounding native alpine bush.,Easiest,30 min return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/0cb9adc7f0e44995951c01ece4f96594.aspx,https://www.doc.govt.nz/link/f107483dc2b246bb8355ec7726357798.aspx,08/05/2025 08:34:18,170.10413499982,-43.7352920002049
703218,Mangawhero Falls Walk,Enjoy excellent views of a beautiful waterfall close to the road.,Easiest,5-10 min return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/aa3aa244fff14fec81c58ceeadfbbb67.aspx,https://www.doc.govt.nz/link/eaf439e8a68846fc890b2c1e29277744.aspx,08/05/2025 08:34:18,175.502728793032,-39.319339465331
703219,Truman Track,Walk through unspoiled subtropical forest to a spectacular coastline.,Easiest,30 min return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/429ef2fa634647bba46895bdd61e7fd9.aspx,https://www.doc.govt.nz/link/2042f491c0de49e6a2519b50c33a7603.aspx,08/05/2025 08:34:18,171.34064917741,-42.0925034706338
703220,Ball Hut Track,Walk to Ball Hut with superb views of the Tasman Glacier and surrounding peaks.,Advanced,3-4 hr one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/ad99ee52abd444d990bdc203628cad3d.aspx,https://www.doc.govt.nz/link/3a99949b3fd9492e997090b59b345ba6.aspx,08/05/2025 08:34:18,170.175715093805,-43.6616435827915
703221,Tawhai Falls Track,This is an easy short walk to the popular Tawhai Falls a short drive from Whakapapa Village.,Easiest,20 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/eaa9031ffe8a4d97887ad800ec4fb43d.aspx,https://www.doc.govt.nz/link/376395b17b7b4ba5bc5e52ba0ea08167.aspx,08/05/2025 08:34:19,175.514021632823,-39.1741675455685
703222,Bealey Spur Track,Experience stunning views in fine weather from a more gradual track than most alpine tracks around Arthur's Pass village.,Easy,2 hr 30 min one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/88f14a175f8a4956bd9f8e2370f5b57f.aspx,https://www.doc.govt.nz/link/41c0f59de99641128f8c5702a070dd03.aspx,08/05/2025 08:34:19,171.604414796946,-43.0295874004265
703223,Mangawhero Forest Walk,Explore the forest on this loop track close to Ohakune.,Easiest,1 hr 5 min loop,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/0193b3ed925d404c8b39a0a5cad61bde.aspx,https://www.doc.govt.nz/link/94e620ea519a4d2586a9f2e6b5a1b2f2.aspx,08/05/2025 08:34:19,175.422261954121,-39.395884702987
703224,Lake Rotoiti (Kerr Bay) walks,Explore Kerr Bay on Lake Rotoiti on these short walks and experience the outcomes of the Rotoiti Nature Recovery Project.,"Easiest, Easy",Various up to 1 hr 30 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/ec1633201ab84bcfbb964d38a7127a13.aspx,https://www.doc.govt.nz/link/900b723c01a745c6b4700a765877e8ae.aspx,08/05/2025 08:34:19,172.847884330454,-41.8068242395713
703225,Taranaki Falls Walk,Walk to Taranaki Falls (20 m) and enjoy excellent mountain views and a range of land forms on a loop track. This track is part of Te Araroa Trail.,Easy,2 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/3b644051c2a24c968046e354f4cea046.aspx,https://www.doc.govt.nz/link/cf8245d13f6d48679a0c1cb702f66e77.aspx,08/05/2025 08:34:19,175.559323554252,-39.2009932948441
703226,Sealy Tarns Track,"Climb the 'stairway to heaven' to Sealy Tarns, and enjoy spectacular views and alpine flowers.",Easy,3 - 4 hr return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/672c1bd967504d928447f5291f5ef6fd.jpg,https://www.doc.govt.nz/link/d152632c13e347ea94cfef0a575c3bac.aspx,08/05/2025 08:34:20,170.079452962333,-43.7136002662329
703227,Pororari River Track,The Pororari River Track is the pedestrian entry/exit for the Paparoa Great Walk. It follows a spectacular limestone gorge.,Easy,1 hr 30 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/2e1ea8336b0f4d7e8ecdd6eb82c30e5b.aspx,https://www.doc.govt.nz/link/6deb4441f5af467997fb71540df46e64.aspx,08/05/2025 08:34:20,171.355595679952,-42.1150653910618
703228,Mount Aicken Track,"This steep, rugged track leads to the bushline on Mount Aicken. It is suitable for experienced trampers only.",Advanced,2-4 hr return to the bushline,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/f53ca5bd6fcd438f84e390679b1fc0f8.aspx,https://www.doc.govt.nz/link/54ce266709f24cd3a3ad37d0d81bb5c9.aspx,08/05/2025 08:34:20,171.568943252243,-42.9342268226652
703229,Cons Track,"This steep, rugged track leads to the bushline on Mt Cassidy. It is suitable for experienced trampers only.",Advanced,2-4 hr return to the bushline,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/e278b5c9b22940ec9b66edad7dfacc5e.aspx,https://www.doc.govt.nz/link/46211bb633404a6da838b08780ccb9eb.aspx,08/05/2025 08:34:21,171.566255133196,-42.9311439595974
703230,Ōparara Valley Track,Extend the Moria Gate Loop short walk and experience ancient native forest on a longer walk.,"Easiest, Easy",5 hr one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/79902aa9c933441dbd89141b40d73976.aspx,https://www.doc.govt.nz/link/50a708d0f40546c9b2c7b55ccd2bb0d9.aspx,08/05/2025 08:34:21,172.199138158551,-41.1761415509968
703231,Holly Hut Track,Walk to Holly Hut for a day or overnight tramp.,Advanced,3-4 hr one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/14d07fd7d0fa4dd6b200958516f94af4.aspx,https://www.doc.govt.nz/link/9b08b597333a4a3ebc6aa2d5483019cd.aspx,08/05/2025 08:34:21,174.068126655927,-39.2748258441985
703232,Big Rimu Walk,"Walk to a spectacular rimu tree, 36 m high and 2 m in diameter, near Karamea.",Easy,40 min return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/d89dceb522554e8f869cfb51d44aa23a.aspx,https://www.doc.govt.nz/link/1fa6cfc53048486c9fea1db49d3dbf99.aspx,08/05/2025 08:34:21,172.187310919219,-41.2492970225561
703233,Lake Hanlon Track,"Walk to this scenic gem from the main road, south of Karamea.",Easy,30 min return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/702f003b12104788b2e14b8ff055e25d.aspx,https://www.doc.govt.nz/link/fe99a27b0ddc4e9d8a2e7310a24cb28f.aspx,08/05/2025 08:34:21,172.103756742196,-41.4237470889185
703234,Kōhaihai area short walks,Enjoy beautiful nīkau forest on these easy walks from Kōhaihai Campsite.,Easy,Various to 2 hr return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/4c2b766c4ae84964998232553b2d34c8.aspx,https://www.doc.govt.nz/link/3cc01b197bfd46e99c4c30723a6a9bac.aspx,08/05/2025 08:34:22,172.10389148379,-41.1051225480632
703235,Ōparara Basin: Box Canyon and Crazy Paving Caves,Explore Box Canyon Cave in the Ōparara Basin – kids will love it. Crazy Paving Cave is closed.,Easiest,10 min return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/20d78d2a3acc4f5293b219059a543034.aspx,https://www.doc.govt.nz/link/61af09f6fecb4752ab445343b68e3e41.aspx,08/05/2025 08:34:22,172.191079267983,-41.1360712918677
703236,Adams Flat Track,Walk to a replica goldminer's hut and the site of the Adams Creek Workings.,"Easy, Advanced",4 hr return | 5 hr 20 min return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/05f16af072a14f88a4b440f0ef3c74ad.aspx,https://www.doc.govt.nz/link/665158e73ca744d1908b40e51b11ab4c.aspx,08/05/2025 08:34:22,172.182031056431,-41.1998367747933
